articleID,domain,date,category,source,relation,F-type,label
275,bangla.bdnews24.com,2018-09-22 17:13:45,International,এনডিটিভি,Related,,1.0
276,jagonews24.com,2018-09-19 12:58:00,National,বাবুগঞ্জ থানা পুলিশের ওসি,Related,,1.0
277,banglanews24.com,2018-09-20 13:58:46,Sports,Reporter,Related,,1.0
278,jagonews24.com,2018-09-22 13:00:25,Miscellaneous,reporter,Related,,1.0
279,dailyjanakantha.com,2018-09-22 13:37:09,Technology,বিবিসি,Related,,1.0
280,bd-pratidin.com,2018-09-20 20:17:51,Sports,Reporter,Related,,1.0
281,prothomalo.com,2018-09-19 21:25:47,Sports,Journalist,Related,,1.0
282,bangla.thereport24.com,2018-09-20 13:41:18,International,বিবিসির,Related,,1.0
283,bd-pratidin.com,2018-09-22 21:32:00,National,Reporter,Related,,1.0
284,jugantor.com,2018-09-22 17:55:18,National,Reporter,Related,,1.0
285,kalerkantho.com,2018-09-21 19:39:05,Miscellaneous,সোশ্যাল মিডিয়া,Related,,1.0
286,dailynayadiganta.com,2018-09-20 19:03:04,Politics,বাম গণতান্ত্রিক জোটের কেন্দ্রীয় পরিচালনা পরিষদ,Related,,1.0
287,kalerkantho.com,2018-09-20 12:26:08,Finance,অর্থ মন্ত্রণালয়ের অতিরিক্ত সচিব,Related,,1.0
288,dhakatimes24.com,2018-09-20 19:11:45,National,সিসিবিভিওর প্রকল্প সমন্বয়ক,Related,,1.0
289,banglanews24.com,2018-09-20 19:16:19,Crime,"উপজেলা নির্বাহী কর্মকর্তা,ডাসার থানা সূত্র",Related,,1.0
290,rtnn.net,2018-09-24 07:44:47,Politics,গনসংহতি আন্দোলনের কেন্দ্রীয় পরিচালনা কমিটির সদস্য এবং ভারপ্রাপ্ত নির্বাহী সমন্বয়কারী আবুল হাসান,Related,,1.0
291,dhakatimes24.com,2018-09-21 23:24:38,Politics,যুক্তফ্রন্টের নেতা,Related,,1.0
292,banglatribune.com,2018-09-20 10:53:48,National,বাকলিয়া থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
293,dhakatimes24.com,2018-09-20 12:36:28,Technology,Reporter,Related,,1.0
294,kalerkantho.com,2018-09-20 14:49:57,International,বাসস,Related,,1.0
295,dailyjanakantha.com,2018-09-20 02:13:05,National,প্রধানমন্ত্রী,Related,,1.0
296,bangla.bdnews24.com,2018-09-22 01:37:18,Technology,প্রযুক্তি সাইটটির প্রতিবেদন,Related,,1.0
297,dailyjanakantha.com,2018-09-22 11:13:14,Sports,reporter,Related,,1.0
298,ittefaq.com.bd,2018-09-19 18:19:54,National,তথ্য ও যোগাযোগ প্রযুক্তি প্রতিমন্ত্রী,Related,,1.0
299,dailyjanakantha.com,2018-09-21 13:01:18,National,আগ্রাবাদ ফায়ার স্টেশনের উপ-সহকারী পরিচালক,Related,,1.0
300,mzamin.com,2018-09-20 22:41:07,National,আইনজীবী মাসুদ আহমেদ তালুকদার ও সানাউল্লাহ মিয়া,Related,,1.0
301,ittefaq.com.bd,2018-09-20 09:01:33,International,ফক্স নিউজ,Related,,1.0
302,prothomalo.com,2018-09-22 00:25:38,Sports,reporter,Related,,1.0
303,jagonews24.com,2018-09-21 20:12:28,Politics,আওয়ামী লীগের সাধারণ সম্পাদক এবং সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদের,Related,,1.0
304,somoynews.tv,2018-09-20 17:26:29,International,Reporter,Related,,1.0
305,jagonews24.com,2018-09-19 14:54:00,Sports,reporter,Related,,1.0
306,channelionline.com,2018-09-22 18:40:13,Entertainment,Reporter,Related,,1.0
307,bangla.bdnews24.com,2018-09-21 01:01:41,Sports,Reporter,Related,,1.0
308,somoynews.tv,2018-09-19 18:17:12,National,কাস্টমস,Related,,1.0
309,dhakatimes24.com,2018-09-21 22:11:34,Sports,reporter,Related,,1.0
310,banglatribune.com,2018-09-21 16:32:46,International,Reporter,Related,,1.0
311,samakal.com,2018-09-22 10:12:22,Sports,reporter,Related,,1.0
312,bd-pratidin.com,2018-09-21 17:53:58,National,Reporter,Related,,1.0
313,channelionline.com,2018-09-20 19:13:17,Entertainment,প্রধানমন্ত্রী,Related,,1.0
314,risingbd.com,2018-09-20 22:05:08,National,Reporter,Related,,1.0
315,banglatribune.com,2018-09-20 11:29:56,International,মার্কিন পররাষ্ট্র মন্ত্রণালয়,Related,,1.0
316,banglatribune.com,2018-09-20 16:51:08,International,হারেতজ,Related,,1.0
317,bd24live.com,2018-09-20 22:04:30,National,Reporter,Related,,1.0
318,bd-pratidin.com,2018-09-19 23:53:12,Entertainment,ববি,Related,,1.0
319,bangla.bdnews24.com,2018-09-22 13:01:32,Sports,বিসিবি,Related,,1.0
320,prothomalo.com,2018-09-20 20:13:45,International,বাংলাদেশের রাষ্ট্রদূত,Related,,1.0
321,bangla.bdnews24.com,2018-09-19 18:25:28,Lifestyle,Reporter,Related,,1.0
322,dhakatimes24.com,2018-09-20 16:12:53,Crime,আদালত,Related,,1.0
323,ittefaq.com.bd,2018-09-20 22:16:11,International,প্রেসিডেন্ট,Related,,1.0
324,channelionline.com,2018-09-19 20:26:41,National,প্রধানমন্ত্রী,Related,,1.0
325,bangla.bdnews24.com,2018-09-20 02:49:17,Politics,এরশাদ,Related,,1.0
326,dhakatimes24.com,2018-09-21 12:35:49,National,reporter,Related,,1.0
327,independent24.com,2018-09-21 15:03:01,Sports,reporter,Related,,1.0
328,kalerkantho.com,2018-09-22 13:37:59,National,ডিবি পুলিশ,Related,,1.0
329,dhakatimes24.com,2018-09-21 22:11:25,National,সদর থানার অফিসার ইনচার্জ (ওসি),Related,,1.0
330,mzamin.com,2018-09-19 19:40:41,Miscellaneous,সংসদ,Related,,1.0
331,ittefaq.com.bd,2018-09-20 15:41:40,International,দ্য হিন্দু,Related,,1.0
332,prothomalo.com,2018-09-20 23:49:33,Sports,reporter,Related,,1.0
333,bd24live.com,2018-09-19 22:05:30,National,এএফপি,Related,,1.0
334,dhakatimes24.com,2018-09-20 19:11:37,National,সিরাজগঞ্জ পানি উন্নয়ন বোর্ডের নির্বাহী প্রকৌশলী,Related,,1.0
335,dhakatimes24.com,2018-09-20 17:23:15,Sports,Reporter,Related,,1.0
336,ittefaq.com.bd,2018-09-19 18:20:04,Editorial,reporter,Related,,1.0
337,bangla.bdnews24.com,2018-09-20 01:01:45,Sports,বিসিবির প্রধান নির্বাহী নিজাম উদ্দিন চৌধুরী,Related,,1.0
338,kalerkantho.com,2018-09-20 20:14:06,Sports,reporter,Related,,1.0
339,kalerkantho.com,2018-09-20 22:02:08,National,Reporter,Related,,1.0
340,prothomalo.com,2018-09-19 17:51:06,National,Journalist,Related,,1.0
341,bd-pratidin.com,2018-09-19 23:53:16,National,জাতিসংঘের মানবাধিকার কাউন্সিল,Related,,1.0
342,ittefaq.com.bd,2018-09-21 18:37:50,Education,বিএনসিসি কুমিল্লা বিশ্ববিদ্যালয় প্লাটুন ৯ বিএনসিসি ব্যাটালিয়ন,Related,,1.0
343,dhakatimes24.com,2018-09-20 13:11:34,Sports,Reporter,Related,,1.0
344,kalerkantho.com,2018-09-20 12:26:02,National,ডবলমুরিং থানার পরিদর্শক (তদন্ত),Related,,1.0
345,banglatribune.com,2018-09-20 16:51:06,Lifestyle,Reporter,Related,,1.0
346,kalerkantho.com,2018-09-21 02:13:54,Politics,দলীয় সূত্র,Related,,1.0
347,dhakatimes24.com,2018-09-19 21:36:25,National,reporter,Related,,1.0
348,dhakatimes24.com,2018-09-22 11:24:08,Sports,reporter,Related,,1.0
349,jagonews24.com,2018-09-20 22:00:31,Sports,reporter,Related,,1.0
350,prothomalo.com,2018-09-20 16:37:40,International,reporter,Related,,1.0
351,kalerkantho.com,2018-09-21 08:49:40,National,মেয়রের একান্ত সহকারী,Related,,1.0
352,mzamin.com,2018-09-20 17:53:08,Miscellaneous,টিভি চ্যানেল টাইম টেলিভিশনকে,Related,,1.0
353,jagonews24.com,2018-09-20 16:00:26,Lifestyle,Reporter,Related,,1.0
354,somoynews.tv,2018-09-20 05:59:57,Sports,আফগান অধিনায়ক,Related,,1.0
355,kalerkantho.com,2018-09-21 19:02:06,International,গফরগাঁও থানার এসআই,Related,,1.0
356,prothomalo.com,2018-09-22 11:49:28,Finance,ব্যবসায়ী,Related,,1.0
357,jugantor.com,2018-09-19 23:53:46,Editorial,বাংলাদেশ মুঠোফোন গ্রাহক এসোসিয়েশন,Related,,1.0
358,bangla.bdnews24.com,2018-09-20 22:37:35,National,জাতীয় পার্টির নেত্রী,Related,,1.0
359,bangla.bdnews24.com,2018-09-20 13:01:25,Finance,Reporter,Related,,1.0
360,bangla.bdnews24.com,2018-09-22 14:13:22,National,বাগেরহাট হাইওয়ে পুলিশের এসআই,Related,,1.0
361,jugantor.com,2018-09-19 21:31:42,Editorial,Reporter,Related,,1.0
362,banglatribune.com,2018-09-22 11:27:40,National,পুলিশ,Related,,1.0
363,banglanews24.com,2018-09-20 06:39:35,Sports,তামিম ইকবাল,Related,,1.0
364,kalerkantho.com,2018-09-20 01:02:04,International,জাতীয় সংসদ,Related,,1.0
365,banglatribune.com,2018-09-22 13:17:50,National,সিইসি,Related,,1.0
366,kalerkantho.com,2018-09-22 08:49:28,National,শাহআলী থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
367,jugantor.com,2018-09-20 22:44:52,Editorial,বিশিষ্ট আইনজীবী ও গণফোরাম সভাপতি,Related,,1.0
368,ittefaq.com.bd,2018-09-22 18:40:56,Sports,reporter,Related,,1.0
369,jugantor.com,2018-09-20 22:07:03,Editorial,স্থানীয় কর্মকর্তা,Related,,1.0
370,dhakatimes24.com,2018-09-20 19:11:39,National,সিংড়া থানার ভারপ্রাপ্ত কর্মকর্তা,Related,,1.0
371,ittefaq.com.bd,2018-09-21 10:50:09,Sports,reporter,Related,,1.0
372,jagonews24.com,2018-09-20 11:48:22,National,Reporter,Related,,1.0
373,jugantor.com,2018-09-19 22:45:04,Editorial,জাতীয় পার্টির নেতা,Related,,1.0
374,bd24live.com,2018-09-19 20:16:24,National,থান্ট থ কাউং,Related,,1.0
375,dhakatimes24.com,2018-09-21 10:46:57,Sports,Reporter,Related,,1.0
376,risingbd.com,2018-09-20 16:40:11,International,মালয়েশিয়া পুলিশের উপমহাপরিদর্শক,Related,,1.0
377,dailyjanakantha.com,2018-09-22 16:37:01,National,তথ্যমন্ত্রী ও জাসদ সভাপতি,Related,,1.0
378,banglatribune.com,2018-09-20 20:30:52,Sports,Reporter,Related,,1.0
379,dailynayadiganta.com,2018-09-19 17:52:48,Politics,আওয়ামী লীগের সাধারণ সম্পাদক ও সেতুমন্ত্রী,Related,,1.0
380,jugantor.com,2018-09-22 17:54:20,Editorial,তাসনিম,Related,,1.0
381,rtnn.net,2018-09-24 18:34:40,Politics,আওয়ামী লীগের যুগ্ম সাধারণ সম্পাদক মাহবুব উল আলম হানিফ,Related,,1.0
382,banglatribune.com,2018-09-21 15:07:11,Miscellaneous,হায়েকোর একজন প্রকৌশলী,Related,,1.0
383,independent24.com,2018-09-24 15:54:48,Sports,reporter,Related,,1.0
384,banglatribune.com,2018-09-20 18:05:35,Miscellaneous,গোয়েন্দা সংস্থা,Related,,1.0
385,banglanews24.com,2018-09-20 21:06:48,Finance,ডিএসই,Related,,1.0
386,kalerkantho.com,2018-09-19 22:38:05,Finance,বাংলাদেশ ব্যাংকের প্রধান মুখপাত্র এম সিরাজুল ইসলাম,Related,,1.0
387,bd24live.com,2018-09-21 19:40:58,National,উপজেলা নির্বাহী অফিসার,Related,,1.0
388,ittefaq.com.bd,2018-09-20 12:04:55,Technology,reporter,Related,,1.0
389,banglanews24.com,2018-09-20 21:43:15,National,এএসপি সার্কেল,Related,,1.0
390,bangla.bdnews24.com,2018-09-19 22:01:42,National,কুক,Related,,1.0
391,risingbd.com,2018-09-22 15:28:14,Entertainment,অভিনেতা,Related,,1.0
392,channelionline.com,2018-09-21 16:13:36,Technology,ভিডিও,Related,,1.0
393,bd24live.com,2018-09-19 20:16:24,National,Reporter,Related,,1.0
394,bangla.thereport24.com,2018-09-21 11:52:38,National,বাসন থানার ওসি,Related,,1.0
395,jagonews24.com,2018-09-20 10:00:29,International,"দ্য গার্ডিয়ান, এনডিটিভি",Related,,1.0
396,banglatribune.com,2018-09-20 17:29:37,National,ইঞ্জিনিয়ার্স ইনস্টিটিউশন প্রেসিডেন্ট প্রকৌশলী,Related,,1.0
397,samakal.com,2018-09-23 15:03:31,Editorial,মোস্তফা কামাল,Related,,1.0
398,kalerkantho.com,2018-09-21 11:49:53,National,বাংলানিউজ,Related,,1.0
399,jagonews24.com,2018-09-19 15:24:00,Finance,সাসটেইনেবল ডেভেলপমেন্ট গোলস (এসডিজি),Related,,1.0
400,independent24.com,2018-09-21 10:14:25,National,reporter,Related,,1.0
401,banglanews24.com,2018-09-22 16:59:33,National,ডিএন‌সি‌সির প্রধান তথ্য কর্মকর্তা,Related,,1.0
402,independent24.com,2018-09-22 18:40:22,International,Not Found,Related,,1.0
403,jagonews24.com,2018-09-22 13:36:25,Education,ক্যাম্পাস সূত্র,Related,,1.0
404,risingbd.com,2018-09-20 14:52:34,Technology,জেডডিনেট,Related,,1.0
405,samakal.com,2018-09-21 16:48:18,Entertainment,গুলশান থানা পুলিশ,Related,,1.0
406,prothomalo.com,2018-09-20 19:02:02,Finance,reporter,Related,,1.0
407,somoynews.tv,2018-09-20 01:48:55,Sports,বাংলাদেশের ওয়ানডে অধিনায়ক,Related,,1.0
408,independent24.com,2018-09-23 13:17:01,National,reporter,Related,,1.0
409,dhakatimes24.com,2018-09-22 13:49:04,Sports,ইনস্টাগ্রাম,Related,,1.0
410,prothomalo.com,2018-09-19 21:25:43,National,Journalist,Related,,1.0
411,jugantor.com,2018-09-20 13:43:26,Editorial,দীনদয়াল ধামের সহসচিব,Related,,1.0
412,dailyjanakantha.com,2018-09-21 12:25:13,International,রয়টার্স,Related,,1.0
413,independent24.com,2018-09-25 07:50:55,Sports,reporter,Related,,1.0
414,somoynews.tv,2018-09-20 09:01:12,National,দর্শনার্থী,Related,,1.0
415,jagonews24.com,2018-09-19 14:53:00,National,বিএনপির প্রচার সম্পাদক,Related,,1.0
416,jugantor.com,2018-09-22 20:58:25,Editorial,সাধারণ সম্পাদক এবং সড়ক পরিবহন ও সেতুমন্ত্রী,Related,,1.0
417,somoynews.tv,2018-09-22 15:37:31,National,ঢাকা দক্ষিণ সিটি কর্পোরেশনের মেয়র,Related,,1.0
418,bangla.bdnews24.com,2018-09-22 17:49:22,Politics,reporter,Related,,1.0
419,jugantor.com,2018-09-20 11:17:53,Editorial,Reporter,Related,,1.0
420,banglatribune.com,2018-09-21 21:40:50,International,রয়টার্স,Related,,1.0
